pop_group,lam_geom,lam_var,lam_stoch,clim.mean,clim.var,asp.effects,asp.mag,clim.sd,rho,rep,move.rate,mean.sub.corr
s_-1,0.877847014455761,0.1755184048620602,0.8040915515676705,0.6881624309972405,129.47524921632206,"-1,1",10,12,0,2,0.8,-0.8355002050420628
s_1,0.8557958956183882,0.17200515863232854,0.7852713514556132,0.6881624309972405,129.47524921632206,"-1,1",10,12,0,2,0.8,-0.8355002050420628
pop,0.9220410802820502,0.05723500168168542,0.8960285509292256,0.01873726023535614,149.00815239894334,"-1,1",10,12,0.2,2,0.8,-0.7881977397791349
s_-1,0.8431434065020526,0.16907787211025727,0.7747947239558585,0.01873726023535614,149.00815239894334,"-1,1",10,12,0.2,2,0.8,-0.7881977397791349
s_1,0.8667943099756154,0.17295189217904053,0.794986997479032,0.01873726023535614,149.00815239894334,"-1,1",10,12,0.2,2,0.8,-0.7881977397791349
pop,0.9870299991942837,0.07942609456453499,0.9486001636963913,-0.2004549509245018,156.4121671788797,"-1,1",11,12,0,2,0.8,-0.833294181581262
s_-1,0.9199131665895457,0.236718757572761,0.8172294521874346,-0.2004549509245018,156.4121671788797,"-1,1",11,12,0,2,0.8,-0.833294181581262
s_1,0.8674031300968962,0.22812005419971024,0.7739008873661073,-0.2004549509245018,156.4121671788797,"-1,1",11,12,0,2,0.8,-0.833294181581262
pop,0.9966192537738842,0.08804786369544333,0.9536959150142333,0.4342148565172049,153.69618506986916,"-1,1",11,12,0.2,2,0.8,-0.8597986738465216
s_-1,0.8991678426124988,0.2344159561495134,0.7997200574217842,0.4342148565172049,153.69618506986916,"-1,1",11,12,0.2,2,0.8,-0.8597986738465216
s_1,0.8952442389498224,0.23624313093871158,0.7955033096691932,0.4342148565172049,153.69618506986916,"-1,1",11,12,0.2,2,0.8,-0.8597986738465216
pop,1.0226397481040128,0.10160947848095689,0.9719825117773205,-0.3810138940535935,155.77932037438296,"-1,1",12,12,0,2,0.8,-0.8568229858804814
s_-1,0.8941097351268434,0.2624485042825635,0.7841530841824943,-0.3810138940535935,155.77932037438296,"-1,1",12,12,0,2,0.8,-0.8568229858804814
s_1,0.9259948656571249,0.268866829424134,0.8095149776324788,-0.3810138940535935,155.77932037438296,"-1,1",12,12,0,2,0.8,-0.8568229858804814
pop,1.0305523062989406,0.10906971812517689,0.9758562572455739,-0.710018269784296,151.08649995524496,"-1,1",12,12,0.2,2,0.8,-0.8486528349392453
s_-1,0.888170705081479,0.2581953417423316,0.7806026808595709,-0.710018269784296,151.08649995524496,"-1,1",12,12,0.2,2,0.8,-0.8486528349392453
s_1,0.9227124252614808,0.26381453011316913,0.8086857148726095,-0.710018269784296,151.08649995524496,"-1,1",12,12,0.2,2,0.8,-0.8486528349392453
pop,1.0220071489953344,0.1184780643855642,0.9632227887097987,-0.12070368887139006,183.1384771446185,"-1,1",13,12,0,2,0.8,-0.8072428233931337
s_-1,0.9027569901091592,0.2992802276692423,0.7772898276854098,-0.12070368887139006,183.1384771446185,"-1,1",13,12,0,2,0.8,-0.8072428233931337
s_1,0.9088777411175077,0.3022671697703344,0.7813920449236241,-0.12070368887139006,183.1384771446185,"-1,1",13,12,0,2,0.8,-0.8072428233931337
pop,1.0680357637041744,0.13220133715503982,0.9997205970544897,0.8731861437657845,128.2025169105507,"-1,1",13,12,0.2,2,0.8,-0.8579703772527111
s_-1,0.9527843110194791,0.2791704800670282,0.8286545087947207,0.8731861437657845,128.2025169105507,"-1,1",13,12,0.2,2,0.8,-0.8579703772527111
s_1,0.8921508046312473,0.28079868778707345,0.7752889804757201,0.8731861437657845,128.2025169105507,"-1,1",13,12,0.2,2,0.8,-0.8579703772527111
pop,1.0568409137189871,0.15914521315807137,0.9760041716176988,-0.03171424426922888,124.3515297149352,"-1,1",14,12,0,2,0.8,-0.7982480360935628
s_-1,0.8904302917099126,0.29387720959746955,0.7687503042730548,-0.03171424426922888,124.3515297149352,"-1,1",14,12,0,2,0.8,-0.7982480360935628
s_1,0.9355863787354632,0.30792891505270636,0.8020805331489383,-0.03171424426922888,124.3515297149352,"-1,1",14,12,0,2,0.8,-0.7982480360935628
pop,1.0907293523465202,0.22452356327764672,0.9749050682981587,-1.0836009241492364,157.53530360771452,"-1,1",14,12,0.2,2,0.8,-0.7932674615289751
s_-1,0.8995348048653444,0.3088852662048636,0.7708047609136257,-1.0836009241492364,157.53530360771452,"-1,1",14,12,0.2,2,0.8,-0.7932674615289751
s_1,0.9321240190054223,0.32611219188139395,0.7918799305610278,-1.0836009241492364,157.53530360771452,"-1,1",14,12,0.2,2,0.8,-0.7932674615289751
pop,1.0415016399686616,0.14823945095365038,0.9670972990113602,0.1196519768242606,140.60275032638162,"-1,1",15,12,0,2,0.8,-0.7169174372522205
s_-1,0.8795199681596081,0.32645044489423597,0.7470641404203313,0.1196519768242606,140.60275032638162,"-1,1",15,12,0,2,0.8,-0.7169174372522205
s_1,0.9253881732109803,0.34082954219260303,0.7803936915486933,0.1196519768242606,140.60275032638162,"-1,1",15,12,0,2,0.8,-0.7169174372522205
pop,1.0773680456222816,0.25040397619253185,0.9505819375765739,0.333938589432051,165.60549759267883,"-1,1",15,12,0.2,2,0.8,-0.7155796397606352
s_-1,0.9341584749218198,0.3570934201988713,0.7814095366383762,0.333938589432051,165.60549759267883,"-1,1",15,12,0.2,2,0.8,-0.7155796397606352
s_1,0.8748721841445202,0.33256859702321506,0.740846537466203,0.333938589432051,165.60549759267883,"-1,1",15,12,0.2,2,0.8,-0.7155796397606352
pop,1.0161947480188964,0.15669726067693468,0.9396163564808807,-0.4724899093215316,146.5070601277435,"-1,1",16,12,0,2,0.8,-0.6495374587219693
s_-1,0.8754257970053988,0.34146357926633203,0.738025667281462,-0.4724899093215316,146.5070601277435,"-1,1",16,12,0,2,0.8,-0.6495374587219693
s_1,0.8926768138177932,0.34708568725245337,0.7504565548522547,-0.4724899093215316,146.5070601277435,"-1,1",16,12,0,2,0.8,-0.6495374587219693
pop,1.016619207696144,0.17810711000988452,0.9299997746953459,0.9719727761037678,160.8623753227543,"-1,1",16,12,0.2,2,0.8,-0.6141746192631442
s_-1,0.908791130461514,0.3322255369078289,0.7697013018021491,0.9719727761037678,160.8623753227543,"-1,1",16,12,0.2,2,0.8,-0.6141746192631442
s_1,0.8380580033832598,0.33425918238356406,0.7090724612413273,0.9719727761037678,160.8623753227543,"-1,1",16,12,0.2,2,0.8,-0.6141746192631442
pop,1.0811857762138302,0.26202608956262136,0.948423008262121,-0.9385327262418371,131.090934456999,"-1,1",17,12,0,2,0.8,-0.6032189277229653
s_-1,0.8637122415184647,0.3973790280365903,0.708075088669592,-0.9385327262418371,131.090934456999,"-1,1",17,12,0,2,0.8,-0.6032189277229653
s_1,0.9252377636442228,0.3808233307713273,0.7648189054300453,-0.9385327262418371,131.090934456999,"-1,1",17,12,0,2,0.8,-0.6032189277229653
pop,1.0826723734649932,0.24688631712558579,0.9569436665528964,-0.30192117352656683,141.02250479944828,"-1,1",17,12,0.2,2,0.8,-0.6014588633510077
s_-1,0.8748230699036015,0.3697846185088485,0.7271475038500627,-0.30192117352656683,141.02250479944828,"-1,1",17,12,0.2,2,0.8,-0.6014588633510077
s_1,0.9061291497467784,0.39180887513821067,0.744920430296272,-0.30192117352656683,141.02250479944828,"-1,1",17,12,0.2,2,0.8,-0.6014588633510077
pop,1.032399942735941,0.22582277241223672,0.9221704037559038,0.7154926859816366,142.3883996181682,"-1,1",18,12,0,2,0.8,-0.5364085090495839
s_-1,0.9125355487880773,0.4045935338341499,0.7454069235395924,0.7154926859816366,142.3883996181682,"-1,1",18,12,0,2,0.8,-0.5364085090495839
s_1,0.8377755702404406,0.3783884801155414,0.6933646204187033,0.7154926859816366,142.3883996181682,"-1,1",18,12,0,2,0.8,-0.5364085090495839
pop,0.987457108214976,0.2853196688416324,0.8561736576838186,-0.5795721082627426,127.750380201252,"-1,1",18,12,0.2,2,0.8,-0.4742102194326767
s_-1,0.8251368531300596,0.3231681967373698,0.7020222907949824,-0.5795721082627426,127.750380201252,"-1,1",18,12,0.2,2,0.8,-0.4742102194326767
s_1,0.8258245592319735,0.34449759641896643,0.6951541049507565,-0.5795721082627426,127.750380201252,"-1,1",18,12,0.2,2,0.8,-0.4742102194326767
pop,0.9701148091349845,0.19628750929803965,0.8794270973966617,-0.632812058338686,134.4125504186112,"-1,1",19,12,0,2,0.8,-0.45459293836310716
s_-1,0.8106602411534901,0.3424892513921898,0.6830748219062172,-0.632812058338686,134.4125504186112,"-1,1",19,12,0,2,0.8,-0.45459293836310716
s_1,0.8502918983721345,0.3851111576088462,0.7013619738384808,-0.632812058338686,134.4125504186112,"-1,1",19,12,0,2,0.8,-0.45459293836310716
pop,0.992074915808536,0.22185215504714179,0.8879119182194587,-0.70257751217077,122.5311244223902,"-1,1",19,12,0.2,2,0.8,-0.47495750548415494
s_-1,0.8103782282566413,0.3453813769425689,0.6818504816384441,-0.70257751217077,122.5311244223902,"-1,1",19,12,0.2,2,0.8,-0.47495750548415494
s_1,0.8669969901297041,0.3873074014349346,0.7143562621294463,-0.70257751217077,122.5311244223902,"-1,1",19,12,0.2,2,0.8,-0.47495750548415494
pop,0.9594658502723846,0.2622195402954848,0.8415681136535637,-0.003623603799701761,133.99264132243962,"-1,1",20,12,0,2,0.8,-0.41158838757629085
s_-1,0.810600446487084,0.36000679306603445,0.6770681066192535,-0.003623603799701761,133.99264132243962,"-1,1",20,12,0,2,0.8,-0.41158838757629085
s_1,0.8341354286503754,0.3788893872498922,0.6901790661096312,-0.003623603799701761,133.99264132243962,"-1,1",20,12,0,2,0.8,-0.41158838757629085
pop,0.9983209385922885,0.3267487674316693,0.8478471930293158,0.3587174286471386,131.93774181807618,"-1,1",20,12,0.2,2,0.8,-0.39908542018589666
s_-1,0.8302224545466371,0.36779460569182276,0.690762720801275,0.3587174286471386,131.93774181807618,"-1,1",20,12,0.2,2,0.8,-0.39908542018589666
s_1,0.8038670298507915,0.36708163892180584,0.6690729183869015,0.3587174286471386,131.93774181807618,"-1,1",20,12,0.2,2,0.8,-0.39908542018589666
pop,0.7957150781665678,0.05416957546470597,0.7744525495245234,0.03321316909893288,160.94462592019352,"-1,1",0,13,0,2,0.8,NA
s_-1,0.8011883995529285,0.062050714801182225,0.7767128871289019,0.03321316909893288,160.94462592019352,"-1,1",0,13,0,2,0.8,NA
s_1,0.8011883995529285,0.062050714801182225,0.7767128871289019,0.03321316909893288,160.94462592019352,"-1,1",0,13,0,2,0.8,NA
pop,0.7785759047968225,0.05664996756455405,0.7568321543495768,-1.04402316749638,169.25728289141722,"-1,1",0,13,0.2,2,0.8,NA
s_-1,0.7844849429114288,0.06492261875791225,0.7594284184816317,-1.04402316749638,169.25728289141722,"-1,1",0,13,0.2,2,0.8,NA
s_1,0.7844849429114288,0.06492261875791225,0.7594284184816317,-1.04402316749638,169.25728289141722,"-1,1",0,13,0.2,2,0.8,NA
pop,0.7757517116247604,0.05620220743784118,0.7542556780008934,0.45377210870520535,168.76684889008212,"-1,1",1,13,0,2,0.8,0.964500522821389
s_-1,0.7824038177588032,0.0659428066719588,0.7570275110031645,0.45377210870520535,168.76684889008212,"-1,1",1,13,0,2,0.8,0.964500522821389
s_1,0.7807820873182464,0.06657554840700218,0.7552194121776388,0.45377210870520535,168.76684889008212,"-1,1",1,13,0,2,0.8,0.964500522821389
pop,0.7843542892421154,0.05426640826634029,0.7633583755083716,-1.3374005445897514,166.01476194271095,"-1,1",1,13,0.2,2,0.8,0.9628690676881348
s_-1,0.7882078468128546,0.06283135733860504,0.7638306798715101,-1.3374005445897514,166.01476194271095,"-1,1",1,13,0.2,2,0.8,0.9628690676881348
s_1,0.7908759619505504,0.06299368623319362,0.7663540740933741,-1.3374005445897514,166.01476194271095,"-1,1",1,13,0.2,2,0.8,0.9628690676881348
pop,0.7805285298079054,0.05658050005052519,0.7587566012551584,-0.7575861332915947,172.43269106496174,"-1,1",2,13,0,2,0.8,0.8776509216703471
s_-1,0.7780970672189605,0.07033355204139145,0.7512094483105166,-0.7575861332915947,172.43269106496174,"-1,1",2,13,0,2,0.8,0.8776509216703471
s_1,0.7910642022518248,0.06828598432338301,0.7645107893687507,-0.7575861332915947,172.43269106496174,"-1,1",2,13,0,2,0.8,0.8776509216703471
pop,0.7780393327277358,0.05455446297055548,0.7571034088589393,-0.2541082159259298,179.87981706459036,"-1,1",2,13,0.2,2,0.8,0.8613006878011624
s_-1,0.7818980634883564,0.067058021661719,0.7561164264947916,-0.2541082159259298,179.87981706459036,"-1,1",2,13,0.2,2,0.8,0.8613006878011624
s_1,0.779494022709615,0.06689405373981588,0.7538534558563482,-0.2541082159259298,179.87981706459036,"-1,1",2,13,0.2,2,0.8,0.8613006878011624
pop,0.7717287142673988,0.05196759820292803,0.7519345478860076,0.11161131860060095,199.47767026322066,"-1,1",3,13,0,2,0.8,0.7049887849181483
s_-1,0.772261097627616,0.07610668672057408,0.7434260945292072,0.11161131860060095,199.47767026322066,"-1,1",3,13,0,2,0.8,0.7049887849181483
s_1,0.7761864330207822,0.06526458527128948,0.7512664988190244,0.11161131860060095,199.47767026322066,"-1,1",3,13,0,2,0.8,0.7049887849181483
pop,0.7832589455563064,0.04869154194897464,0.7644201555831823,1.3092481588779012,161.26344650037544,"-1,1",3,13,0.2,2,0.8,0.6726663956183617
s_-1,0.794447744087595,0.06823845024031838,0.7677990049727875,1.3092481588779012,161.26344650037544,"-1,1",3,13,0.2,2,0.8,0.6726663956183617
s_1,0.7761858771772123,0.06573491357217602,0.7510893107714082,1.3092481588779012,161.26344650037544,"-1,1",3,13,0.2,2,0.8,0.6726663956183617
pop,0.7814196337621446,0.04561795058196955,0.763797982512179,-0.6294114208362844,162.979110522996,"-1,1",4,13,0,2,0.8,0.458481997798241
s_-1,0.7818148949911176,0.07310550647829982,0.7537533949524564,-0.6294114208362844,162.979110522996,"-1,1",4,13,0,2,0.8,0.458481997798241
s_1,0.7852830803816659,0.07027995218295982,0.7581674629659592,-0.6294114208362844,162.979110522996,"-1,1",4,13,0,2,0.8,0.458481997798241
pop,0.7931490629886011,0.04370193922547199,0.7760059656610577,0.30043479212044116,166.7028202527407,"-1,1",4,13,0.2,2,0.8,0.4904642557442652
s_-1,0.8056932437344052,0.06847277778691382,0.7785760623837624,0.30043479212044116,166.7028202527407,"-1,1",4,13,0.2,2,0.8,0.4904642557442652
s_1,0.7802446962587667,0.0716313849226037,0.7527942056497475,0.30043479212044116,166.7028202527407,"-1,1",4,13,0.2,2,0.8,0.4904642557442652
pop,0.784717328346139,0.042769712454133385,0.7681144192338082,-0.3375114727791876,166.3790342205393,"-1,1",5,13,0,2,0.8,0.30242107025904386
s_-1,0.7957191398255794,0.08335631050530155,0.7632366411805004,-0.3375114727791876,166.3790342205393,"-1,1",5,13,0,2,0.8,0.30242107025904386
s_1,0.7768227627788797,0.07336171406856243,0.7488445082114523,-0.3375114727791876,166.3790342205393,"-1,1",5,13,0,2,0.8,0.30242107025904386
pop,0.7791910921057655,0.04530095172438701,0.7617404221451781,-0.2052502059650009,193.4167976000853,"-1,1",5,13,0.2,2,0.8,0.299912448632743
s_-1,0.7696401698907772,0.08244021769755239,0.7385604730514992,-0.2052502059650009,193.4167976000853,"-1,1",5,13,0.2,2,0.8,0.299912448632743
s_1,0.7821121611749063,0.08049558194328879,0.751258926444418,-0.2052502059650009,193.4167976000853,"-1,1",5,13,0.2,2,0.8,0.299912448632743
pop,0.7925160727634736,0.04220450711307638,0.7759674186909697,-0.9722237599688673,171.1195865574703,"-1,1",6,13,0,2,0.8,0.08587336404563102
s_-1,0.783616021765186,0.09052714959198331,0.7489375164612208,-0.9722237599688673,171.1195865574703,"-1,1",6,13,0,2,0.8,0.08587336404563102
s_1,0.7892743774429719,0.08027124588468904,0.7582236469452382,-0.9722237599688673,171.1195865574703,"-1,1",6,13,0,2,0.8,0.08587336404563102
pop,0.7850014669162896,0.038394371082749144,0.7700753759666105,2.450399090243374,167.20021643773342,"-1,1",6,13,0.2,2,0.8,0.0023633533964614708
s_-1,0.798060386112501,0.07990531815072247,0.766804291147623,2.450399090243374,167.20021643773342,"-1,1",6,13,0.2,2,0.8,0.0023633533964614708
s_1,0.759322732992671,0.09223958905034349,0.7250982048551317,2.450399090243374,167.20021643773342,"-1,1",6,13,0.2,2,0.8,0.0023633533964614708
pop,0.7924440986295979,0.0385228529579472,0.7773265549971369,-1.2275748418121686,173.03078173683042,"-1,1",7,13,0,2,0.8,-0.19184645048725105
s_-1,0.7736042943914296,0.10146859247521219,0.7353350157182885,-1.2275748418121686,173.03078173683042,"-1,1",7,13,0,2,0.8,-0.19184645048725105
s_1,0.7933914462203167,0.09209053846051661,0.7576878228626852,-1.2275748418121686,173.03078173683042,"-1,1",7,13,0,2,0.8,-0.19184645048725105
pop,0.8023605439683593,0.03654073794177098,0.7878342254610732,-1.9149522058251782,163.4167981947188,"-1,1",7,13,0.2,2,0.8,-0.24241234560130265
s_-1,0.7711008747555023,0.09948427869513869,0.7336830049140266,-1.9149522058251782,163.4167981947188,"-1,1",7,13,0.2,2,0.8,-0.24241234560130265
s_1,0.8069744582173973,0.09367767279430653,0.770048254513633,-1.9149522058251782,163.4167981947188,"-1,1",7,13,0.2,2,0.8,-0.24241234560130265
pop,0.8178505475014737,0.03445386592940538,0.8038821526901387,-0.0920281679769362,164.28093687568986,"-1,1",8,13,0,2,0.8,-0.43586586013755746
s_-1,0.8029488381966489,0.11220090521306443,0.7591432888802757,-0.0920281679769362,164.28093687568986,"-1,1",8,13,0,2,0.8,-0.43586586013755746
s_1,0.806854218349272,0.11482668641002487,0.7618347451911238,-0.0920281679769362,164.28093687568986,"-1,1",8,13,0,2,0.8,-0.43586586013755746
pop,0.8166390252929456,0.03538171659550209,0.8023190200791106,0.8809196290407689,187.24575445399003,"-1,1",8,13,0.2,2,0.8,-0.34682664474850616
s_-1,0.8042163170982953,0.11131121740041688,0.7606799279820191,0.8809196290407689,187.24575445399003,"-1,1",8,13,0.2,2,0.8,-0.34682664474850616
s_1,0.7807891088691161,0.1166896449715781,0.736537583030178,0.8809196290407689,187.24575445399003,"-1,1",8,13,0.2,2,0.8,-0.34682664474850616
pop,0.8430167655026586,0.03142831834837545,0.8298730078825508,-0.3351306149100046,155.166299383553,"-1,1",9,13,0,2,0.8,-0.5959611435655079
s_-1,0.8249624104162688,0.13383028273294334,0.7715663587934574,-0.3351306149100046,155.166299383553,"-1,1",9,13,0,2,0.8,-0.5959611435655079
s_1,0.8234816581996467,0.13230092522357328,0.7707706155336544,-0.3351306149100046,155.166299383553,"-1,1",9,13,0,2,0.8,-0.5959611435655079
pop,0.8610747378060686,0.04181359282038173,0.8432593043031337,-0.6492092356505239,155.4641910772652,"-1,1",9,13,0.2,2,0.8,-0.6546817247408695
s_-1,0.8155156915618668,0.13138836171330778,0.7636629162167501,-0.6492092356505239,155.4641910772652,"-1,1",9,13,0.2,2,0.8,-0.6546817247408695
s_1,0.842949219052479,0.13922015693803036,0.7862671650720545,-0.6492092356505239,155.4641910772652,"-1,1",9,13,0.2,2,0.8,-0.6546817247408695
pop,0.9062172719839809,0.060109363781384255,0.8793864161947268,-0.15213373644034917,161.56601523106684,"-1,1",10,13,0,2,0.8,-0.7823241082988517
s_-1,0.8686736999413749,0.17441796779853855,0.7961268892271985,-0.15213373644034917,161.56601523106684,"-1,1",10,13,0,2,0.8,-0.7823241082988517
s_1,0.837119221580769,0.16861082888238954,0.7694385438669801,-0.15213373644034917,161.56601523106684,"-1,1",10,13,0,2,0.8,-0.7823241082988517
pop,0.8935463461078788,0.05499608000723669,0.8693103216599165,2.09781517428891,169.94020843819308,"-1,1",10,13,0.2,2,0.8,-0.7546742298083561
s_-1,0.8749840999929721,0.17280651654305362,0.8025566596879746,2.09781517428891,169.94020843819308,"-1,1",10,13,0.2,2,0.8,-0.7546742298083561
s_1,0.8084836038949244,0.1835430816858601,0.7375905485030251,2.09781517428891,169.94020843819308,"-1,1",10,13,0.2,2,0.8,-0.7546742298083561
pop,0.9544980899741308,0.062304721942983234,0.9252216043756245,1.9912165262820305,167.99235089777164,"-1,1",11,13,0,2,0.8,-0.789444369952531
s_-1,0.9589774444849596,0.21823685175065322,0.8598424105445283,1.9912165262820305,167.99235089777164,"-1,1",11,13,0,2,0.8,-0.789444369952531
s_1,0.8119184800123719,0.22030475577178243,0.7272334667316916,1.9912165262820305,167.99235089777164,"-1,1",11,13,0,2,0.8,-0.789444369952531
pop,0.9845025159603665,0.08443454843800142,0.943804624760023,0.92342524991594,178.38763190308808,"-1,1",11,13,0.2,2,0.8,-0.7807908919001179
s_-1,0.9118115004806655,0.2238605419925736,0.8152566809817611,0.92342524991594,178.38763190308808,"-1,1",11,13,0.2,2,0.8,-0.7807908919001179
s_1,0.8585508671189102,0.21251540903765198,0.7720028372568162,0.92342524991594,178.38763190308808,"-1,1",11,13,0.2,2,0.8,-0.7807908919001179
pop,1.0016690000157549,0.09356572254548745,0.9558873070922006,-0.0413884388080119,172.67355218812602,"-1,1",12,13,0,2,0.8,-0.8294646643592115
s_-1,0.9065739043514262,0.2672987010882541,0.7931586014507049,-0.0413884388080119,172.67355218812602,"-1,1",12,13,0,2,0.8,-0.8294646643592115
s_1,0.8954314265518842,0.25600993510435105,0.7878444527758383,-0.0413884388080119,172.67355218812602,"-1,1",12,13,0,2,0.8,-0.8294646643592115
pop,1.0256795989935725,0.1277202558856064,0.962227171054391,-1.5518522497435072,174.69618609658176,"-1,1",12,13,0.2,2,0.8,-0.8312287968964176
s_-1,0.891904520977024,0.2734047304011476,0.7779456961014953,-1.5518522497435072,174.69618609658176,"-1,1",12,13,0.2,2,0.8,-0.8312287968964176
s_1,0.9106240432654304,0.25779844350984626,0.8004954948964542,-1.5518522497435072,174.69618609658176,"-1,1",12,13,0.2,2,0.8,-0.8312287968964176
pop,1.0326289219062381,0.11181899081803764,0.9764794303870142,0.5225211014098703,156.29590112081095,"-1,1",13,13,0,2,0.8,-0.822454237297587
s_-1,0.910464955790253,0.304683340614207,0.7818115596146512,0.5225211014098703,156.29590112081095,"-1,1",13,13,0,2,0.8,-0.822454237297587
s_1,0.9120193915081698,0.29469237094039913,0.7870683291879795,0.5225211014098703,156.29590112081095,"-1,1",13,13,0,2,0.8,-0.822454237297587
pop,1.0578661729368835,0.17444320540794914,0.9695068218361876,-1.04838488927449,174.73069974610667,"-1,1",13,13,0.2,2,0.8,-0.8099899190853811
s_-1,0.8964500578399385,0.2963132120578985,0.7730053560939386,-1.04838488927449,174.73069974610667,"-1,1",13,13,0.2,2,0.8,-0.8099899190853811
s_1,0.9150843762990312,0.2906736203023322,0.7913018222015414,-1.04838488927449,174.73069974610667,"-1,1",13,13,0.2,2,0.8,-0.8099899190853811
pop,1.0615876697168094,0.1398980469106148,0.9898682413088349,0.4272737022596021,152.15193520432686,"-1,1",14,13,0,2,0.8,-0.7978037321908978
s_-1,0.9499209243817118,0.33118357764662887,0.8049554665351148,0.4272737022596021,152.15193520432686,"-1,1",14,13,0,2,0.8,-0.7978037321908978
s_1,0.8886094618095519,0.3154102476782272,0.7589627622534018,0.4272737022596021,152.15193520432686,"-1,1",14,13,0,2,0.8,-0.7978037321908978
pop,1.079795632314425,0.21457128239213522,0.9699470008226855,-0.403335686662718,180.86465129357723,"-1,1",14,13,0.2,2,0.8,-0.7683318986452962
s_-1,0.9008782968326917,0.337058311745394,0.7611580449789641,-0.403335686662718,180.86465129357723,"-1,1",14,13,0.2,2,0.8,-0.7683318986452962
s_1,0.9157505544664948,0.3263469403767052,0.777878651399733,-0.403335686662718,180.86465129357723,"-1,1",14,13,0.2,2,0.8,-0.7683318986452962
pop,1.0728425503207106,0.2086976128802339,0.9665356538341785,-0.18933507576598607,175.99558200516964,"-1,1",15,13,0,2,0.8,-0.7550316011853342
s_-1,0.915547908468742,0.3680197554842782,0.7616695615610886,-0.18933507576598607,175.99558200516964,"-1,1",15,13,0,2,0.8,-0.7550316011853342
s_1,0.9251565535902485,0.3591723478954956,0.7730755627278284,-0.18933507576598607,175.99558200516964,"-1,1",15,13,0,2,0.8,-0.7550316011853342
pop,1.0786387801803856,0.21921573189386573,0.9666604250990858,0.4391040341853807,138.11692904539706,"-1,1",15,13,0.2,2,0.8,-0.739748029890165
s_-1,0.9426434896198899,0.3427497242913276,0.7941825043796913,0.4391040341853807,138.11692904539706,"-1,1",15,13,0.2,2,0.8,-0.739748029890165
s_1,0.8726291795541021,0.32541025082311353,0.7415967074884027,0.4391040341853807,138.11692904539706,"-1,1",15,13,0.2,2,0.8,-0.739748029890165
pop,1.049336855052103,0.1762736949452156,0.9608101449235553,1.0664407408629946,170.99381609639045,"-1,1",16,13,0,2,0.8,-0.6801717148600908
s_-1,0.9268974218399764,0.37522894588829464,0.7683369934395886,1.0664407408629946,170.99381609639045,"-1,1",16,13,0,2,0.8,-0.6801717148600908
s_1,0.8687086717846308,0.34603639830063815,0.7306902421172058,1.0664407408629946,170.99381609639045,"-1,1",16,13,0,2,0.8,-0.6801717148600908
pop,1.0578407134584058,0.19937557896236188,0.9574727462617195,-0.20933841929427266,165.4417806056076,"-1,1",16,13,0.2,2,0.8,-0.6833956562422726
s_-1,0.911154868595372,0.36946861132584985,0.7574659422199983,-0.20933841929427266,165.4417806056076,"-1,1",16,13,0.2,2,0.8,-0.6833956562422726
s_1,0.8913614877490776,0.3652872924748943,0.7425620298785099,-0.20933841929427266,165.4417806056076,"-1,1",16,13,0.2,2,0.8,-0.6833956562422726
pop,1.05985265276388,0.22224748714180378,0.9483858432014259,-0.7317943698215158,170.29140847009702,"-1,1",17,13,0,2,0.8,-0.5976006628868552
s_-1,0.884711562346932,0.37013270518385627,0.7352387828225745,-0.7317943698215158,170.29140847009702,"-1,1",17,13,0,2,0.8,-0.5976006628868552
s_1,0.8906246257747032,0.3967621283252295,0.7303632251622076,-0.7317943698215158,170.29140847009702,"-1,1",17,13,0,2,0.8,-0.5976006628868552
pop,1.0965276237995902,0.3441273552945169,0.9231946333092438,0.8589097638999718,151.77723220059323,"-1,1",17,13,0.2,2,0.8,-0.6126721286393944
s_-1,0.9421203572784363,0.40519341438515966,0.7693425562133882,0.8589097638999718,151.77723220059323,"-1,1",17,13,0.2,2,0.8,-0.6126721286393944
s_1,0.8493511607255766,0.359323351932353,0.7096777840208686,0.8589097638999718,151.77723220059323,"-1,1",17,13,0.2,2,0.8,-0.6126721286393944
pop,1.0328217362959948,0.21808107326648538,0.9261251240345467,-1.3438859730964563,187.42365560455949,"-1,1",18,13,0,2,0.8,-0.5722717094549785
s_-1,0.8332999153088495,0.3876047206238586,0.686489726079038,-1.3438859730964563,187.42365560455949,"-1,1",18,13,0,2,0.8,-0.5722717094549785
s_1,0.9474163162395965,0.4189799612487405,0.768352515074077,-1.3438859730964563,187.42365560455949,"-1,1",18,13,0,2,0.8,-0.5722717094549785
pop,1.0292812547144634,0.23630705102363464,0.9145777662964084,-1.0534494170531048,175.3137900841345,"-1,1",18,13,0.2,2,0.8,-0.5282875725534221
s_-1,0.8228211174523528,0.35803306841505994,0.6879542155785647,-1.0534494170531048,175.3137900841345,"-1,1",18,13,0.2,2,0.8,-0.5282875725534221
s_1,0.9089453207421941,0.40221865746212965,0.743356402782759,-1.0534494170531048,175.3137900841345,"-1,1",18,13,0.2,2,0.8,-0.5282875725534221
pop,0.9561783704165494,0.18001145770177934,0.8738762250845787,-1.2050545613140435,156.32867507190468,"-1,1",19,13,0,2,0.8,-0.4563687434812935
s_-1,0.7978523552053969,0.3523998158281701,0.6689595894391878,-1.2050545613140435,156.32867507190468,"-1,1",19,13,0,2,0.8,-0.4563687434812935
